,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
29,72.39703450202941,3.860606711508167,0.7182459831237793,0.05007345872647785,0.5,5,linear,"{'C': 0.5, 'gamma': 5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
30,30.138817286491395,2.7752201833134684,1.5262338399887085,0.10702471588716969,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8024254674077818,0.7988883274381,0.8155634158665993,0.8089944416371905,0.82011116725619,0.8191005558362809,0.8059626073774634,0.8179979777553084,0.8195146612740142,0.8083923154701719,0.81169509373191,0.007365524849738183,3,0.8320979335130279,0.8322102425876011,0.8317610062893082,0.8336141060197664,0.8306379155435759,0.8308063791554358,0.8320979335130279,0.8318266045258016,0.8305351226907743,0.8312650906844854,0.8316852334522805,0.0008792660770978122
31,113.56551971435547,4.954912701041611,0.735036063194275,0.09376578453244629,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
32,53.14344594478607,7.4093194643218965,1.7184233903884887,0.10538470913706341,1,0.25,rbf,"{'C': 1, 'gamma': 0.25, 'kernel': 'rbf'}",0.8039413845376453,0.7988883274381,0.8170793329964628,0.7988883274381,0.8175846387064174,0.8130368873168267,0.8079838302172815,0.8134479271991911,0.8185035389282103,0.8083923154701719,0.8097746510248408,0.007006082249958907,34,0.8529874213836478,0.8531558849955077,0.8526504941599281,0.8552336028751123,0.8514150943396226,0.8530435759209344,0.8528751123090745,0.8527710708068954,0.8533887360323432,0.8521534055814476,0.8529674398404513,0.0009259946536464236
33,109.70718750953674,3.151500652040568,0.7593764543533326,0.11357498148680625,1,0.25,linear,"{'C': 1, 'gamma': 0.25, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
34,79.27706966400146,3.274448197900624,2.3124533176422117,0.2351163785409587,1,0.5,rbf,"{'C': 1, 'gamma': 0.5, 'kernel': 'rbf'}",0.7993936331480546,0.7908034360788276,0.8120262758969177,0.7933299646286003,0.8175846387064174,0.8110156644770086,0.7983830217281456,0.8129423660262892,0.8028311425682507,0.7977755308392316,0.8036085674097743,0.008703419073532696,44,0.8743261455525606,0.8770777178796046,0.8734276729559748,0.8757861635220126,0.8738769092542678,0.8740453728661276,0.8741576819407008,0.8739401426245157,0.8751754730754113,0.8729855690942782,0.8744798848765454,0.001151096226872604
35,117.68642010688782,4.996807029717982,0.713400912284851,0.04956237657146768,1,0.5,linear,"{'C': 1, 'gamma': 0.5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
36,115.55160491466522,4.713098785817899,3.0107713460922243,0.1542978721228205,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.7918140474987367,0.7837291561394644,0.8024254674077818,0.7721071248105104,0.7973724103082365,0.7938352703385548,0.7923193532086913,0.8018200202224469,0.7901921132457027,0.7871587462082912,0.7912773709388417,0.0085035777708092,50,0.8954964061096137,0.8983041329739443,0.8949910152740341,0.8978548966756514,0.8953840970350404,0.8953279424977538,0.8954402515723271,0.8957268796675838,0.8966814531978213,0.8952776685945308,0.89604847435983,0.0011046665412692827
37,114.71986372470856,5.164650094390057,0.7305754661560059,0.06250719950530145,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
38,151.3466177225113,4.815940049918143,4.514094352722168,0.1797829921111488,1,5,rbf,"{'C': 1, 'gamma': 5, 'kernel': 'rbf'}",0.7731177362304194,0.7645275391611925,0.7796867104598282,0.7584638706417383,0.7786760990399192,0.7721071248105104,0.7751389590702374,0.7805864509605662,0.7659251769464105,0.7684529828109201,0.7716682650131743,0.006898881244673006,58,0.9040880503144654,0.9057165318957772,0.9038072776280324,0.9057165318957772,0.9035826594788859,0.9038072776280324,0.9038072776280324,0.9041495872873266,0.9053287663540907,0.9035319220618788,0.9043535882172298,0.0008332563991751389
39,117.90265114307404,5.086490852760987,0.7555556058883667,0.06377684168539348,1,5,linear,"{'C': 1, 'gamma': 5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
40,33.48799736499787,2.0294071866068903,1.5641572237014771,0.10360832875629691,2,0.1,rbf,"{'C': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.8064679130874179,0.8029307731177362,0.818089944416372,0.8135421930267812,0.8246589186457807,0.8206164729661445,0.8054573016675088,0.8220424671385238,0.8185035389282103,0.8114256825075834,0.8143735205502057,0.0071886047372361605,1,0.8442834681042228,0.8432726864330637,0.8420372866127583,0.8434973045822103,0.8413072776280324,0.8424865229110512,0.8432726864330637,0.8428884271997305,0.8430007299679937,0.8427761244314672,0.8428822514303593,0.000776081494128237
41,212.32206838130952,10.045666762552734,0.7748740434646606,0.053651258197731505,2,0.1,linear,"{'C': 2, 'gamma': 0.1, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
42,68.51880540847779,8.92454259428014,1.7900543212890625,0.10428509543508062,2,0.25,rbf,"{'C': 2, 'gamma': 0.25, 'kernel': 'rbf'}",0.8004042445679637,0.7953511874684184,0.8145528044466902,0.7988883274381,0.8170793329964628,0.8069732187973724,0.8004042445679637,0.813953488372093,0.8109201213346815,0.8088978766430738,0.806742484663282,0.007167968446969915,43,0.8679806828391734,0.8703953279424977,0.8685422282120395,0.8714061096136568,0.8674752920035939,0.86803683737646,0.8682053009883198,0.8672019765287214,0.8686057611320119,0.8679319445224325,0.8685781461158907,0.0012497310691981605
43,213.9950021982193,10.321959005639702,0.7634100198745728,0.053728847014878414,2,0.25,linear,"{'C': 2, 'gamma': 0.25, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
44,101.25822172164916,3.850221641822006,2.2805667161941527,0.08858630334636132,2,0.5,rbf,"{'C': 2, 'gamma': 0.5, 'kernel': 'rbf'}",0.7973724103082365,0.7882769075290551,0.810510358767054,0.7867609903991916,0.8069732187973724,0.7993936331480546,0.7948458817584638,0.8109201213346815,0.8018200202224469,0.7992922143579373,0.7996165756622494,0.007919753021133756,47,0.8910040431266847,0.8934748427672956,0.8903301886792453,0.8919025157232704,0.8895440251572327,0.8907232704402516,0.8897124887690926,0.8897748329496322,0.8907855578640014,0.8899432871020271,0.8907195052578732,0.00114538469274417
45,212.5216255426407,10.29240959309902,0.7578835248947143,0.02851928405647249,2,0.5,linear,"{'C': 2, 'gamma': 0.5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
46,115.00451655387879,3.3484763993023177,3.1235743522644044,0.12704589355871082,2,1,rbf,"{'C': 2, 'gamma': 1, 'kernel': 'rbf'}",0.7943405760485094,0.7791814047498736,0.8014148559878727,0.7721071248105104,0.7993936331480546,0.7857503789792825,0.7877716018191006,0.7942366026289182,0.78159757330637,0.7866531850353893,0.788244693651388,0.008755236417092447,51,0.9035265049415993,0.9050426774483378,0.9030772686433064,0.9050426774483378,0.9026841868823001,0.9029649595687331,0.903133423180593,0.9030265596046942,0.9043741928238531,0.9028019540681678,0.9035674404609921,0.0008634497361196944
47,211.30782766342162,9.960048478799832,0.7114501476287842,0.03774325409881065,2,1,linear,"{'C': 2, 'gamma': 1, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
48,155.43856766223908,12.488519306163843,4.289557480812073,0.15509570773923073,2,5,rbf,"{'C': 2, 'gamma': 5, 'kernel': 'rbf'}",0.7731177362304194,0.7645275391611925,0.7796867104598282,0.7584638706417383,0.7786760990399192,0.7721071248105104,0.7751389590702374,0.7805864509605662,0.7659251769464105,0.7684529828109201,0.7716682650131743,0.006898881244673006,58,0.9040880503144654,0.9057165318957772,0.9038072776280324,0.9057165318957772,0.9035826594788859,0.9038072776280324,0.9038072776280324,0.9041495872873266,0.9053287663540907,0.9035319220618788,0.9043535882172298,0.0008332563991751389
49,201.78652396202088,8.274493483177897,0.7249465703964233,0.013891175305351309,2,5,linear,"{'C': 2, 'gamma': 5, 'kernel': 'linear'}",0.8034360788276907,0.7968671045982819,0.8175846387064174,0.8004042445679637,0.8185952501263264,0.8120262758969177,0.8191005558362809,0.8149646107178968,0.8124368048533872,0.8033367037411526,0.8098752267872316,0.007751107763678553,4,0.8105907457322552,0.8113207547169812,0.80901841868823,0.8109276729559748,0.8089061096136568,0.8096361185983828,0.8088499550763701,0.8093098994890224,0.8095906564096805,0.8106013813240497,0.8098751712604603,0.0008613187534568678
